casename,num_floating,volume[ml]
office2_0_82_aout_C,6764,5.7953861e-05
office2_0_82_aout_D,8252,5.08305093e-05
office2_0_82_aout_E,8292,5.07144177e-05
office2_0_82_bout_A,8366,6.0351289e-05
office2_0_82_bout_B,7937,4.35302609e-05
office2_0_82_bout_C,7933,5.15904976e-05
office2_0_82_bout_D,7708,5.22457121e-05
office2_0_82_bout_E,8349,7.63925709e-05
office2_360_0_A,7500,5.64911097e-05
office2_360_0_B,6936,8.13822844e-05
office2_360_0_C,7612,0.000131667897
office2_360_0_D,8540,0.000140353179
office2_360_0_E,7725,4.49136278e-05
office2_360_164_aout_A,7298,7.36682341e-05
office2_360_164_aout_B,7357,0.000116140734
office2_360_164_aout_C,6803,0.000130524568
office2_360_164_aout_D,7424,0.000142617981
office2_360_164_aout_E,5628,4.10491884e-05
office2_360_164_bout_A,8340,9.08962611e-05
office2_360_164_bout_B,6596,8.03886505e-05
office2_360_164_bout_C,6861,9.64251158e-05
office2_360_164_bout_D,8618,0.00015855988
office2_360_164_bout_E,7347,6.53329771e-05
office2_360_246_aout_A,8198,0.000105370622
office2_360_246_aout_B,8031,0.000113346505
office2_360_246_aout_C,6463,0.000110308676
office2_360_246_aout_D,8206,0.000155050482
office2_360_246_aout_E,6369,4.97192887e-05
office2_360_246_bout_A,8162,0.00012735615
office2_360_246_bout_B,8188,0.000139992742
office2_360_246_bout_C,6873,0.000139242504
office2_360_246_bout_D,5397,0.000111593174
office2_360_246_bout_E,6970,4.20990546e-05
office2_360_82_aout_A,7617,0.000128175205
office2_360_82_aout_B,7917,9.91612833e-05
office2_360_82_aout_C,7053,0.000108057517
office2_360_82_aout_D,8464,7.76726592e-05
office2_360_82_aout_E,6981,5.69104559e-05
office2_360_82_bout_A,8214,8.48082709e-05
office2_360_82_bout_B,7069,5.98730803e-05
office2_360_82_bout_C,8089,0.000124059297
office2_360_82_bout_D,7825,0.000159506832
office2_360_82_bout_E,7832,6.08596019e-05
office2_660_0_A,7124,0.000112810121
office2_660_0_B,4697,6.72815368e-05
office2_660_0_C,7171,0.000118919059
office2_660_0_D,6988,0.00011239163
office2_660_0_E,6677,9.07203575e-05
office2_660_164_aout_A,4424,6.69596193e-05
office2_660_164_aout_B,6176,5.76966304e-05
office2_660_164_aout_C,6028,8.70019721e-05
office2_660_164_aout_D,8055,0.000146758393
office2_660_164_aout_E,7171,0.000109003602
office2_660_164_bout_A,6386,6.11963114e-05
office2_660_164_bout_B,6071,6.34297176e-05
office2_660_164_bout_C,7576,0.000108584121
office2_660_164_bout_D,7852,8.99943843e-05
office2_660_164_bout_E,5234,0.000104619205
office2_660_246_aout_A,7304,0.000114053837
office2_660_246_aout_B,6420,0.000108995744
office2_660_246_aout_C,7327,0.000119339216
office2_660_246_aout_D,8295,7.40231844e-05
office2_660_246_aout_E,6557,8.99237202e-05
office2_660_246_bout_A,5458,0.000105881838
office2_660_246_bout_B,5255,3.35565783e-05
office2_660_246_bout_C,7504,6.26585606e-05
office2_660_246_bout_D,7351,0.000127383959
office2_660_246_bout_E,3836,8.34886087e-05
office2_660_82_aout_A,7626,0.000125504739
office2_660_82_aout_B,7324,2.81956491e-05
office2_660_82_aout_C,6723,9.83155041e-05
office2_660_82_aout_D,8106,7.37750888e-05
office2_660_82_aout_E,6772,0.000112990099
office2_660_82_bout_A,7553,6.16586767e-05
office2_660_82_bout_B,5818,5.58741958e-05
office2_660_82_bout_C,7627,0.000137187089
office2_660_82_bout_D,8416,0.000135284383
office2_660_82_bout_E,5059,5.18210363e-05
office2_960_0_A,7636,0.00014705857
office2_960_0_B,7167,1.86027683e-05
office2_960_0_C,7437,0.000112683403
office2_960_0_D,6713,0.000107600899
office2_960_0_E,5212,5.90013151e-05
office2_960_164_aout_A,6724,0.000114919698
office2_960_164_aout_B,3404,3.26766931e-05
office2_960_164_aout_C,6313,0.000112389585
office2_960_164_aout_D,8304,0.000104287195
office2_960_164_aout_E,6778,0.00010630062
office2_960_164_bout_A,6770,0.000149909902
office2_960_164_bout_B,2707,4.09733984e-05
office2_960_164_bout_C,6943,0.000118892618
office2_960_164_bout_D,8244,0.000155710833
office2_960_164_bout_E,5926,0.000108057982
office2_960_246_aout_A,6588,0.000118252734
office2_960_246_aout_B,6856,5.16095242e-05
office2_960_246_aout_C,6510,9.22635081e-05
office2_960_246_aout_D,6888,0.000142171295
office2_960_246_aout_E,6540,0.000111614965
office2_960_246_bout_A,6022,9.5734249e-05
office2_960_246_bout_B,5324,3.09305142e-05
office2_960_246_bout_C,7741,0.000140549892
office2_960_246_bout_D,7665,0.000137709212
office2_960_246_bout_E,5178,0.00010001372
office2_960_82_aout_A,6735,9.39719102e-05
office2_960_82_aout_B,2812,3.24258581e-05
office2_960_82_aout_C,6262,8.31624639e-05
office2_960_82_aout_D,5462,9.08005532e-05
office2_960_82_aout_E,6774,9.66876541e-05
office2_960_82_bout_A,6695,0.000116296738
office2_960_82_bout_B,5640,3.10143914e-05
office2_960_82_bout_C,7475,0.000110782334
office2_960_82_bout_D,7844,0.000122538986
office2_960_82_bout_E,6035,6.03692679e-05
office14_0_0_A,8511,7.17093353e-05
office14_0_0_B,8439,8.33892846e-05
office14_0_0_C,6789,8.73927493e-05
office14_0_0_D,6995,6.80322701e-05
office14_0_0_E,8571,8.6357948e-05
office14_0_164_aout_A,8547,7.49071623e-05
office14_0_164_aout_B,8485,7.01981626e-05
office14_0_164_aout_C,5004,6.43584281e-05
office14_0_164_aout_D,7553,7.49244282e-05
office14_0_164_aout_E,8397,9.12733449e-05
office14_0_164_bout_A,8765,0.00016643836
office14_0_164_bout_B,8572,7.7234632e-05
office14_0_164_bout_C,6720,8.43721282e-05
office14_0_164_bout_D,7365,6.32554802e-05
office14_0_164_bout_E,8649,0.000105718616
office14_0_246_aout_A,8665,0.000107159605
office14_0_246_aout_B,8526,7.40761316e-05
office14_0_246_aout_C,6837,6.96560091e-05
office14_0_246_aout_D,8408,8.85159534e-05
office14_0_246_aout_E,7869,7.25961072e-05
office14_0_246_bout_A,8460,8.60775472e-05
office14_0_246_bout_B,8587,8.27623298e-05
office14_0_246_bout_C,7128,8.88242066e-05
office14_0_246_bout_D,7969,8.16842075e-05
office14_0_246_bout_E,8585,8.64247559e-05
office14_0_82_aout_A,8473,6.64044783e-05
office14_0_82_aout_B,8648,0.000109296569
office14_0_82_aout_C,6508,7.55755391e-05
office14_0_82_aout_D,6555,7.98319525e-05
office14_0_82_aout_E,8265,7.87387107e-05
office14_0_82_bout_A,8659,0.00011655641
office14_0_82_bout_B,8605,8.68664356e-05
office14_0_82_bout_C,7850,0.00011569359
office14_0_82_bout_D,6757,8.24043818e-05
office14_0_82_bout_E,8493,9.55889918e-05
office14_360_0_A,8357,0.000144443926
office14_360_0_B,8607,8.6261025e-05
office14_360_0_C,6330,0.000133053501
office14_360_0_D,4229,2.99534549e-05
office14_360_0_E,8079,7.33876368e-05
office14_360_164_aout_A,8213,0.000133001013
office14_360_164_aout_B,8513,0.000174762958
office14_360_164_aout_C,6951,8.29666824e-05
office14_360_164_aout_D,5561,6.85595369e-05
office14_360_164_aout_E,8414,8.38032138e-05
office14_360_164_bout_A,8801,0.000157997012
office14_360_164_bout_B,7845,5.6884699e-05
office14_360_164_bout_C,8112,0.000102024453
office14_360_164_bout_D,4245,2.48879605e-05
office14_360_164_bout_E,8433,6.93198381e-05
office14_360_246_aout_A,8757,0.000151409826
office14_360_246_aout_B,8659,0.000115143965
office14_360_246_aout_C,7578,0.000130403962
office14_360_246_aout_D,5043,5.64055517e-05
office14_360_246_aout_E,7910,9.23540647e-05
office14_360_246_bout_A,8730,0.000157928269
office14_360_246_bout_B,8592,8.26353644e-05
office14_360_246_bout_C,7997,0.000151826025
office14_360_246_bout_D,4284,5.08836747e-05
office14_360_246_bout_E,7807,7.07633881e-05
office14_360_82_aout_A,8728,0.000171316293
office14_360_82_aout_B,8584,8.56867482e-05
office14_360_82_aout_C,6736,0.000129084641
office14_360_82_aout_D,6852,4.71768108e-05
office14_360_82_aout_E,8090,8.55165272e-05
office14_360_82_bout_A,8468,0.000118261079
office14_360_82_bout_B,8513,7.81905837e-05
office14_360_82_bout_C,5386,0.000109205394
office14_360_82_bout_D,5044,5.29532772e-05
office14_360_82_bout_E,8328,7.76736852e-05
office14_660_0_A,8340,0.000121706682
office14_660_0_B,6909,5.44678915e-05
office14_660_0_C,5794,6.88916407e-05
office14_660_0_D,4569,3.9292212e-05
office14_660_0_E,5981,4.1753181e-05
office14_660_164_aout_A,8061,0.000129801527
office14_660_164_aout_B,5323,3.06089096e-05
office14_660_164_aout_C,5276,5.0058472e-05
office14_660_164_aout_D,4694,4.71393687e-05
office14_660_164_aout_E,6206,7.39317984e-05
office14_660_164_bout_A,7347,0.000139142852
office14_660_164_bout_B,6396,4.60848787e-05
office14_660_164_bout_C,6260,8.63244059e-05
office14_660_164_bout_D,4569,7.08833686e-05
office14_660_164_bout_E,5638,6.3943764e-05
office14_660_246_aout_A,8137,0.000173962821
office14_660_246_aout_B,6085,2.48097022e-05
office14_660_246_aout_C,4772,4.91186074e-05
office14_660_246_aout_D,5210,2.36252072e-05
office14_660_246_aout_E,6742,0.000111624126
office14_660_246_bout_A,8306,0.000147188272
office14_660_246_bout_B,5249,4.33797104e-05
office14_660_246_bout_C,6871,0.000120131946
office14_660_246_bout_D,5010,7.08230655e-05
office14_660_246_bout_E,5645,5.78277104e-05
office14_660_82_aout_A,8454,0.000137543684
office14_660_82_aout_B,6771,5.64824186e-05
office14_660_82_aout_C,4145,4.42617566e-05
office14_660_82_aout_D,4486,4.66340207e-05
office14_660_82_aout_E,5243,7.15695132e-05
office14_660_82_bout_A,8113,0.000144845908
office14_660_82_bout_B,6532,2.56617786e-05
office14_660_82_bout_C,5668,4.74738226e-05
office14_660_82_bout_D,5364,6.94611808e-05
office14_660_82_bout_E,5742,4.38379648e-05
office14_960_0_A,5945,0.000161172837
office14_960_0_B,3449,1.41669871e-05
office14_960_0_C,5626,8.25065872e-05
office14_960_0_D,5816,5.93385266e-05
office14_960_0_E,5556,0.000117159325
office14_960_164_aout_A,4205,0.00010104759
office14_960_164_aout_B,2213,1.29144864e-05
office14_960_164_aout_C,4403,4.1358373e-05
office14_960_164_aout_D,5282,5.68831019e-05
office14_960_164_aout_E,7354,0.000137805691
office14_960_164_bout_A,8043,0.000124629281
office14_960_164_bout_B,4876,2.80014956e-05
office14_960_164_bout_C,4710,5.65787195e-05
office14_960_164_bout_D,4773,6.59063953e-05
office14_960_164_bout_E,6974,9.21752144e-05
office14_960_246_aout_A,4552,8.65595139e-05
office14_960_246_aout_B,3769,1.58067141e-05
office14_960_246_aout_C,4219,6.97594878e-05
office14_960_246_aout_D,4690,4.55303743e-05
office14_960_246_aout_E,6570,0.000107389904
office14_960_246_bout_A,7330,0.000153358764
office14_960_246_bout_B,4418,2.60152738e-05
office14_960_246_bout_C,5890,5.17309309e-05
office14_960_246_bout_D,4881,5.89733427e-05
office14_960_246_bout_E,6808,0.00010448286
office14_960_82_aout_A,5376,0.000127312771
office14_960_82_aout_B,2506,3.13230994e-05
office14_960_82_aout_C,4800,6.07833281e-05
office14_960_82_aout_D,4659,4.70040031e-05
office14_960_82_aout_E,6524,8.29764758e-05
office14_960_82_bout_A,7785,0.000139575626
office14_960_82_bout_B,4575,3.55915799e-05
office14_960_82_bout_C,5084,5.89061092e-05
office14_960_82_bout_D,4333,6.20539358e-05
office14_960_82_bout_E,6470,7.70824845e-05
office9_0_0_A,5954,5.82796856e-05
office9_0_0_B,7227,6.60951191e-05
office9_0_0_C,8511,8.17733671e-05
office9_0_0_D,6317,5.81081731e-05
office9_0_0_E,8542,7.51543994e-05
office9_0_164_aout_A,6867,9.04706976e-05
office9_0_164_aout_B,5296,7.81014605e-05
office9_0_164_aout_C,8450,0.000129847016
office9_0_164_aout_D,6377,6.66184351e-05
office9_0_164_aout_E,8483,8.84284382e-05
office9_0_164_bout_A,5409,7.11400935e-05
office9_0_164_bout_B,6653,5.83154288e-05
office9_0_164_bout_C,8622,8.82844979e-05
office9_0_164_bout_D,5688,5.45471848e-05
office9_0_164_bout_E,8643,9.83259306e-05
office9_0_246_aout_A,5789,6.91537061e-05
office9_0_246_aout_B,7189,6.53781608e-05
office9_0_246_aout_C,8823,0.000164398778
office9_0_246_aout_D,3970,6.03265071e-05
office9_0_246_aout_E,8508,8.33013837e-05
office9_0_246_bout_A,2500,4.7362646e-05
office9_0_246_bout_B,7144,7.1075905e-05
office9_0_246_bout_C,8474,7.21998731e-05
office9_0_246_bout_D,6402,6.37269259e-05
office9_0_246_bout_E,8408,9.26490466e-05
office9_0_82_aout_A,6611,6.98778822e-05
office9_0_82_aout_B,5767,7.41868935e-05
office9_0_82_aout_C,8558,7.96582826e-05
office9_0_82_aout_D,6229,5.61464731e-05
office9_0_82_aout_E,8591,8.33360027e-05
office9_0_82_bout_A,4337,5.76342973e-05
office9_0_82_bout_B,6118,6.35320757e-05
office9_0_82_bout_C,8592,8.71248048e-05
office9_0_82_bout_D,6273,6.45937907e-05
office9_0_82_bout_E,8540,7.47152299e-05
office9_360_0_A,6232,7.0323571e-05
office9_360_0_B,6002,6.16683028e-05
office9_360_0_C,5072,3.06420661e-05
office9_360_0_D,6158,5.3426993e-05
office9_360_0_E,7969,4.84023039e-05
office9_360_164_aout_A,6484,8.09024496e-05
office9_360_164_aout_B,6664,5.76414568e-05
office9_360_164_aout_C,5277,4.29431275e-05
office9_360_164_aout_D,5510,5.9567752e-05
office9_360_164_aout_E,7855,5.50032782e-05
office9_360_164_bout_A,4823,6.89370208e-05
office9_360_164_bout_B,4686,6.07239126e-05
office9_360_164_bout_C,6324,5.01132417e-05
office9_360_164_bout_D,6943,5.91589378e-05
office9_360_164_bout_E,6101,6.05084351e-05
office9_360_246_aout_A,5624,7.44770223e-05
office9_360_246_aout_B,6514,7.00998353e-05
office9_360_246_aout_C,6319,0.000112855538
office9_360_246_aout_D,5953,9.04329791e-05
office9_360_246_aout_E,7374,6.40817743e-05
office9_360_246_bout_A,2967,4.91831706e-05
office9_360_246_bout_B,4103,6.81648307e-05
office9_360_246_bout_C,6687,6.43431267e-05
office9_360_246_bout_D,5834,6.17698388e-05
office9_360_246_bout_E,7198,6.33353266e-05
office9_360_82_aout_A,6983,7.80098781e-05
office9_360_82_aout_B,5747,6.85483174e-05
office9_360_82_aout_C,6067,6.53264142e-05
office9_360_82_aout_D,4841,7.19685122e-05
office9_360_82_aout_E,6548,4.42117635e-05
office9_360_82_bout_A,4339,6.30829236e-05
office9_360_82_bout_B,3867,4.09700624e-05
office9_360_82_bout_C,6571,4.7103531e-05
office9_360_82_bout_D,6188,7.16174691e-05
office9_360_82_bout_E,7959,6.57677374e-05
office9_660_0_A,3990,5.28316305e-05
office9_660_0_B,5943,7.89533296e-05
office9_660_0_C,5893,8.38475244e-05
office9_660_0_D,6128,6.00008134e-05
office9_660_0_E,6934,6.54673568e-05
office9_660_164_aout_A,5655,7.32015978e-05
office9_660_164_aout_B,5429,5.88636722e-05
office9_660_164_aout_C,5576,6.33305754e-05
office9_660_164_aout_D,6048,5.43999522e-05
office9_660_164_aout_E,7469,7.66438679e-05
office9_660_164_bout_A,3029,6.77478965e-05
office9_660_164_bout_B,5602,6.57289638e-05
office9_660_164_bout_C,5538,7.26108556e-05
office9_660_164_bout_D,6701,6.56449556e-05
office9_660_164_bout_E,7360,8.79924628e-05
office9_660_246_aout_A,6130,5.82291104e-05
office9_660_246_aout_B,5679,5.38671229e-05
office9_660_246_aout_C,5967,0.000131779758
office9_660_246_aout_D,6055,9.05186389e-05
office9_660_246_aout_E,7324,9.42689585e-05
office9_660_246_bout_A,3520,4.6454963e-05
office9_660_246_bout_B,6647,6.58539429e-05
office9_660_246_bout_C,4695,4.44463149e-05
office9_660_246_bout_D,6357,5.42836715e-05
office9_660_246_bout_E,6760,7.60529874e-05
office9_660_82_aout_A,3732,5.05089884e-05
office9_660_82_aout_B,5355,5.49185461e-05
office9_660_82_aout_C,3083,3.70361631e-05
office9_660_82_aout_D,5632,6.65292246e-05
office9_660_82_aout_E,6143,6.4608299e-05
office9_660_82_bout_A,4112,5.30621001e-05
office9_660_82_bout_B,5367,8.27370968e-05
office9_660_82_bout_C,4748,3.85390304e-05
office9_660_82_bout_D,6386,6.61369704e-05
office9_660_82_bout_E,6304,6.85060659e-05
office9_960_0_A,6047,7.05306011e-05
office9_960_0_B,3210,4.94397027e-05
office9_960_0_C,7865,0.000124551705
office9_960_0_D,4858,6.83465041e-05
office9_960_0_E,7237,0.000110801448
office9_960_164_aout_A,5410,7.82143179e-05
office9_960_164_aout_B,2512,5.36697007e-05
office9_960_164_aout_C,6269,9.06693967e-05
office9_960_164_aout_D,4914,8.29016644e-05
office9_960_164_aout_E,5334,0.000100424739
office9_960_164_bout_A,5887,7.00902019e-05
office9_960_164_bout_B,2236,5.67956267e-05
office9_960_164_bout_C,6590,6.25852917e-05
office9_960_164_bout_D,4875,3.94565286e-05
office9_960_164_bout_E,5803,9.63325147e-05
office9_960_246_aout_A,6025,5.41736772e-05
office9_960_246_aout_B,3126,4.88900514e-05
office9_960_246_aout_C,6529,6.54277537e-05
office9_960_246_aout_D,4642,6.30400318e-05
office9_960_246_aout_E,6110,9.37344957e-05
office9_960_246_bout_A,5376,6.2317944e-05
office9_960_246_bout_B,2646,5.38318345e-05
office9_960_246_bout_C,7325,0.000131940295
office9_960_246_bout_D,5035,6.97456926e-05
office9_960_246_bout_E,6006,9.37445002e-05
office9_960_82_aout_A,4140,4.60133851e-05
office9_960_82_aout_B,5494,5.60414155e-05
office9_960_82_aout_C,5794,0.000126707615
office9_960_82_aout_D,5395,7.76100496e-05
office9_960_82_aout_E,6856,0.000102499711
office9_960_82_bout_A,5661,7.642727e-05
office9_960_82_bout_B,4843,7.1558381e-05
office9_960_82_bout_C,6438,9.52218907e-05
office9_960_82_bout_D,5440,5.12071128e-05
office9_960_82_bout_E,5094,9.10238523e-05
office3_0_0_A,4801,5.4334414e-05
office3_0_0_B,4455,3.2468517e-05
office3_0_0_C,6397,5.94940793e-05
office3_0_0_D,6813,5.30957623e-05
office3_0_0_E,5294,4.26487204e-05
office3_0_164_aout_A,6167,9.46727014e-05
office3_0_164_aout_B,5014,4.7953039e-05
office3_0_164_aout_C,5547,5.52289493e-05
office3_0_164_aout_D,6882,5.18241941e-05
office3_0_164_aout_E,4624,3.24433531e-05
office3_0_164_bout_A,4726,6.02171895e-05
office3_0_164_bout_B,4459,5.24220814e-05
office3_0_164_bout_C,4547,6.25077228e-05
office3_0_164_bout_D,4480,3.96249961e-05
office3_0_164_bout_E,6013,7.85366283e-05
office3_0_246_aout_A,6572,6.07248148e-05
office3_0_246_aout_B,5951,5.80013402e-05
office3_0_246_aout_C,4259,5.66145754e-05
office3_0_246_aout_D,6098,5.46122064e-05
office3_0_246_aout_E,4936,5.68030846e-05
office3_0_246_bout_A,5706,5.84694644e-05
office3_0_246_bout_B,6735,7.59337418e-05
office3_0_246_bout_C,5236,3.63337895e-05
office3_0_246_bout_D,5669,4.49015388e-05
office3_0_246_bout_E,5243,5.74022852e-05
office3_0_82_aout_A,4401,4.5196306e-05
office3_0_82_aout_B,3467,4.32132256e-05
office3_0_82_aout_C,5640,4.98231784e-05
office3_0_82_aout_D,4888,4.96206194e-05
office3_0_82_aout_E,4909,7.78481408e-05
office3_0_82_bout_A,4915,4.54086621e-05
office3_0_82_bout_B,4385,5.01514332e-05
office3_0_82_bout_C,5936,8.16243992e-05
office3_0_82_bout_D,5145,4.63254146e-05
office3_0_82_bout_E,5561,4.821939e-05
office3_360_0_A,6813,6.34648241e-05
office3_360_0_B,6065,4.04269158e-05
office3_360_0_C,4703,4.64988516e-05
office3_360_0_D,6181,5.23742601e-05
office3_360_0_E,5827,4.77207614e-05
office3_360_164_aout_A,5978,4.17135452e-05
office3_360_164_aout_B,3534,4.55521367e-05
office3_360_164_aout_C,5883,7.3970441e-05
office3_360_164_aout_D,5850,6.68982393e-05
office3_360_164_aout_E,5472,5.67983407e-05
office3_360_164_bout_A,5721,4.23518213e-05
office3_360_164_bout_B,5734,4.40126933e-05
office3_360_164_bout_C,6711,5.27397897e-05
office3_360_164_bout_D,5632,5.02135881e-05
office3_360_164_bout_E,6142,5.95604361e-05
office3_360_246_aout_A,4878,5.32936865e-05
office3_360_246_aout_B,4659,3.95576535e-05
office3_360_246_aout_C,6231,4.6540601e-05
office3_360_246_aout_D,5311,3.82902363e-05
office3_360_246_aout_E,6425,7.80701448e-05
office3_360_246_bout_A,5605,4.4513974e-05
office3_360_246_bout_B,5174,4.34439971e-05
office3_360_246_bout_C,4355,4.17212141e-05
office3_360_246_bout_D,6389,6.15354074e-05
office3_360_246_bout_E,5965,6.43582098e-05
office3_360_82_aout_A,5844,6.87286956e-05
office3_360_82_aout_B,5333,5.40913861e-05
office3_360_82_aout_C,4393,5.11934013e-05
office3_360_82_aout_D,5938,5.0474373e-05
office3_360_82_aout_E,5517,5.90420241e-05
office3_360_82_bout_A,4155,6.29831993e-05
office3_360_82_bout_B,3978,5.11412254e-05
office3_360_82_bout_C,6561,4.67591635e-05
office3_360_82_bout_D,5610,4.75745001e-05
office3_360_82_bout_E,4768,6.07681941e-05
office3_660_0_A,7950,6.61079248e-05
office3_660_0_B,1121,1.30378203e-05
office3_660_0_C,4121,0.00013962551
office3_660_0_D,3546,5.74186452e-05
office3_660_0_E,4327,2.63405018e-05
office3_660_164_aout_A,5690,1.59563278e-05
office3_660_164_aout_B,6687,5.73915131e-05
office3_660_164_aout_C,5347,8.51820878e-05
office3_660_164_aout_D,5410,7.13121699e-05
office3_660_164_aout_E,4592,3.91726317e-05
office3_660_164_bout_A,3792,5.61048437e-05
office3_660_164_bout_B,4669,3.71412716e-05
office3_660_164_bout_C,5116,5.85397429e-05
office3_660_164_bout_D,3711,1.26179684e-05
office3_660_164_bout_E,4803,5.72849822e-05
office3_660_246_aout_A,3989,9.0210764e-05
office3_660_246_aout_B,830,7.75719673e-05
office3_660_246_aout_C,4054,3.24108878e-05
office3_660_246_aout_D,5268,7.80672417e-05
office3_660_246_aout_E,4748,3.1415686e-05
office3_660_246_bout_A,3580,2.89943382e-05
office3_660_246_bout_B,6464,3.03022935e-05
office3_660_246_bout_C,5177,0.000131927649
office3_660_246_bout_D,3866,5.63132635e-05
office3_660_246_bout_E,4808,4.04574748e-05
office3_660_82_aout_A,6132,0.000110058463
office3_660_82_aout_B,2082,3.13711971e-05
office3_660_82_aout_C,7215,3.58778962e-05
office3_660_82_aout_D,5403,5.8195852e-05
office3_660_82_aout_E,4674,4.72714746e-05
office3_660_82_bout_A,8023,5.03287447e-05
office3_660_82_bout_B,7516,4.90219936e-05
office3_660_82_bout_C,5153,3.02959306e-05
office3_660_82_bout_D,7589,6.08313348e-05
office3_660_82_bout_E,6934,5.21902512e-05
office3_960_0_A,3918,5.94581907e-05
office3_960_0_B,6733,5.87357827e-05
office3_960_0_C,5395,6.02330656e-05
office3_960_0_D,2193,3.45107946e-05
office3_960_0_E,5128,6.90548259e-05
office3_960_164_aout_A,5417,4.06626968e-05
office3_960_164_aout_B,7206,6.71477901e-05
office3_960_164_aout_C,2158,4.23165184e-05
office3_960_164_aout_D,6476,4.25688886e-05
office3_960_164_aout_E,6197,7.63381322e-05
office3_960_164_bout_A,4497,6.84565821e-05
office3_960_164_bout_B,1767,4.11406108e-05
office3_960_164_bout_C,7877,8.02504219e-05
office3_960_164_bout_D,4181,4.25296203e-05
office3_960_164_bout_E,5714,3.47454297e-05
office3_960_246_aout_A,7225,6.69780129e-05
office3_960_246_aout_B,7009,5.66581439e-05
office3_960_246_aout_C,5814,6.1341867e-05
office3_960_246_aout_D,6473,5.41384798e-05
office3_960_246_aout_E,1447,5.13738887e-05
office3_960_246_bout_A,7272,7.29240055e-05
office3_960_246_bout_B,2494,8.71991433e-05
office3_960_246_bout_C,5772,9.59398458e-05
office3_960_246_bout_D,3535,3.33634453e-05
office3_960_246_bout_E,3861,4.05283281e-05
office3_960_82_aout_A,3989,7.75838344e-05
office3_960_82_aout_B,3486,5.0577084e-05
office3_960_82_aout_C,2959,4.57293427e-05
office3_960_82_aout_D,2470,5.71037635e-05
office3_960_82_aout_E,4362,2.45746924e-05
office3_960_82_bout_A,3060,7.52895648e-05
office3_960_82_bout_B,7020,7.44732679e-05
office3_960_82_bout_C,3565,8.664286e-05
office3_960_82_bout_D,6800,3.56342971e-05
office3_960_82_bout_E,5300,5.17551234e-05
office5_0_0_A,8299,0.000100068428
office5_0_0_B,8579,8.7120774e-05
office5_0_0_C,8531,9.32756229e-05
office5_0_0_D,7168,7.64491197e-05
office5_0_0_E,8534,7.23535923e-05
office5_0_164_aout_A,8441,8.88464929e-05
office5_0_164_aout_B,8477,8.1102371e-05
office5_0_164_aout_C,8603,0.000103276878
office5_0_164_aout_D,7615,9.62044069e-05
office5_0_164_aout_E,8391,8.45180402e-05
office5_0_164_bout_A,8358,0.000139111362
office5_0_164_bout_B,7297,5.1536721e-05
office5_0_164_bout_C,8550,8.06643293e-05
office5_0_164_bout_D,4559,5.68816613e-05
office5_0_164_bout_E,7929,6.31717994e-05
office5_0_246_aout_A,8622,0.000108347987
office5_0_246_aout_B,8216,7.83212527e-05
office5_0_246_aout_C,8567,7.77201931e-05
office5_0_246_aout_D,8152,8.11260688e-05
office5_0_246_aout_E,8650,9.98591204e-05
office5_0_246_bout_A,8628,0.000112184367
office5_0_246_bout_B,7334,4.88717051e-05
office5_0_246_bout_C,8440,6.72639944e-05
office5_0_246_bout_D,7031,8.43213274e-05
office5_0_246_bout_E,8002,6.56564807e-05
office5_0_82_aout_A,8443,0.000106091975
office5_0_82_aout_B,8518,7.91181737e-05
office5_0_82_aout_C,8613,8.71664088e-05
office5_0_82_aout_D,8308,7.4926349e-05
office5_0_82_aout_E,8177,7.99427216e-05
office5_0_82_bout_A,8580,9.1997179e-05
office5_0_82_bout_B,8177,5.71343589e-05
office5_0_82_bout_C,8490,6.79022269e-05
office5_0_82_bout_D,6750,6.95684648e-05
office5_0_82_bout_E,7035,7.53977365e-05
office5_360_0_A,8528,9.09080627e-05
office5_360_0_B,8200,6.25551984e-05
office5_360_0_C,8418,0.000112364862
office5_360_0_D,3903,4.53180328e-05
office5_360_0_E,6088,2.52352438e-05
office5_360_164_aout_A,8373,8.67044364e-05
office5_360_164_aout_B,8240,8.65559341e-05
office5_360_164_aout_C,7913,8.24617891e-05
office5_360_164_aout_D,3523,3.07972332e-05
office5_360_164_aout_E,5936,4.07121479e-05
office5_360_164_bout_A,8531,0.000150214022
office5_360_164_bout_B,8189,0.000101208883
office5_360_164_bout_C,7937,0.000112917784
office5_360_164_bout_D,4006,4.1877749e-05
office5_360_164_bout_E,6185,4.56533817e-05
office5_360_246_aout_A,7993,8.87181814e-05
office5_360_246_aout_B,7436,8.71103766e-05
office5_360_246_aout_C,8490,0.000100051206
office5_360_246_aout_D,5520,7.40992473e-05
office5_360_246_aout_E,6344,6.04999732e-05
office5_360_246_bout_A,7552,0.000156166047
office5_360_246_bout_B,7588,7.50843901e-05
office5_360_246_bout_C,8430,0.000116329931
office5_360_246_bout_D,4133,4.89626873e-05
office5_360_246_bout_E,6317,4.88233272e-05
office5_360_82_aout_A,8299,7.43409182e-05
office5_360_82_aout_B,8554,7.87172248e-05
office5_360_82_aout_C,8757,0.000161268181
office5_360_82_aout_D,5287,6.2982821e-05
office5_360_82_aout_E,7186,6.26508481e-05
office5_360_82_bout_A,7915,9.28183799e-05
office5_360_82_bout_B,6877,4.04370694e-05
office5_360_82_bout_C,8268,9.65784056e-05
office5_360_82_bout_D,5461,4.12776863e-05
office5_360_82_bout_E,6376,3.73606235e-05
