0_0,0_123_aout,0_123_bout,0_164_aout,0_164_bout,0_205_aout,0_205_bout,0_246_aout,0_246_bout,0_41_aout,0_41_bout,0_82_aout,0_82_bout,660_0,660_123_aout,660_123_bout,660_164_aout,660_164_bout,660_205_aout,660_205_bout,660_246_aout,660_246_bout,660_41_aout,660_41_bout,660_82_aout,660_82_bout,960_0,960_123_aout,960_123_bout,960_164_aout,960_164_bout,960_205_aout,960_205_bout,960_246_aout,960_246_bout,960_41_aout,960_41_bout,960_82_aout,960_82_bout
4425.4,2970.8,2616.0,2820.8,4141.8,3913.4,3293.4,3831.0,5123.4,3229.2,3783.2,3809.0,4476.6,922.8,1937.0,1174.2,601.2,562.6,948.8,1538.6,3085.2,588.6,1626.6,608.8,706.2,1659.8,2466.6,1320.0,2016.2,1276.8,1589.6,2471.8,1714.4,1924.8,2755.6,1886.2,2346.6,1486.2,2883.4
4427.2,2913.0,2603.4,2810.2,4139.2,3890.2,3309.8,3820.0,5136.4,3226.2,3822.4,3803.8,4446.6,938.2,1928.4,1165.2,600.6,565.4,960.4,1557.8,3090.2,585.6,1611.2,614.0,710.8,1651.8,2452.0,1324.0,2024.0,1292.2,1586.6,2474.0,1715.0,1917.6,2747.8,1896.4,2307.2,1475.6,2892.2
4432.6,2895.8,2597.0,2802.6,4137.0,3867.6,3323.0,3813.6,5151.8,3219.4,3852.4,3790.6,4410.6,949.2,1916.8,1167.4,601.6,568.4,963.6,1580.4,3094.0,582.6,1591.2,618.2,709.4,1634.0,2443.2,1323.2,2043.4,1294.4,1579.2,2490.8,1711.8,1922.4,2741.0,1901.8,2269.8,1477.6,2905.8
4438.4,2902.6,2595.0,2805.4,4132.6,3855.4,3330.4,3803.6,5160.2,3169.0,3871.8,3778.2,4428.4,955.4,1907.8,1183.4,602.2,571.0,971.6,1585.8,3099.2,580.4,1598.8,631.2,733.6,1617.4,2438.0,1331.4,2042.6,1295.4,1570.8,2501.4,1655.4,1918.0,2711.4,1895.2,2273.2,1454.8,2909.4
4434.6,2908.0,2593.0,2798.4,4123.8,3822.4,3338.8,3771.4,5163.6,3156.0,3861.2,3771.0,4448.4,954.8,1909.2,1182.4,606.6,574.4,974.0,1582.4,3102.8,576.0,1609.2,665.8,741.8,1599.8,2426.2,1325.8,2049.4,1302.4,1559.6,2503.0,1619.4,1911.4,2768.2,1890.6,2278.2,1446.4,2876.8
4434.0,2914.0,2594.8,2782.0,4115.6,3787.4,3319.6,3770.4,5173.0,3151.2,3863.8,3766.2,4449.8,944.0,1903.8,1182.4,609.0,579.6,974.8,1564.6,3104.0,577.0,1613.8,685.2,756.2,1559.8,2423.2,1330.8,2056.8,1305.4,1550.8,2504.2,1610.6,1902.8,2743.8,1887.2,2256.4,1444.8,2818.6
4433.4,2933.2,2597.2,2769.4,4114.4,3719.8,3327.8,3755.6,5190.4,3143.2,3869.4,3760.2,4455.4,939.4,1889.6,1174.2,617.6,581.8,973.6,1563.4,3113.6,584.6,1629.8,700.6,764.2,1532.4,2410.4,1327.0,2063.0,1303.6,1526.4,2508.6,1602.2,1960.8,2728.2,1880.8,2235.0,1482.4,2812.2
4433.0,2931.6,2594.2,2772.2,4116.0,3696.0,3330.0,3737.2,5192.2,3140.4,3880.2,3747.8,4479.6,944.6,1874.6,1169.2,629.6,581.2,974.4,1562.0,3102.6,585.4,1640.8,711.0,775.4,1499.2,2388.6,1328.2,2068.4,1289.4,1509.8,2560.6,1585.2,1958.6,2695.4,1863.6,2194.2,1508.0,2809.6
4444.2,2938.0,2598.4,2769.2,4117.8,3680.0,3340.4,3726.4,5198.6,3130.4,3888.0,3745.2,4502.0,1049.4,1871.4,1174.4,635.2,578.8,975.4,1557.2,3093.2,588.8,1647.6,713.4,798.2,1481.2,2332.0,1327.4,2074.0,1290.4,1481.4,2591.2,1562.2,1984.8,2683.8,1848.4,2160.2,1503.0,2803.2
4454.4,2948.4,2604.6,2767.4,4116.4,3654.2,3372.6,3728.8,5210.8,3114.8,3890.6,3740.6,4492.4,1055.4,1870.2,1170.6,634.4,574.2,974.4,1534.2,3067.2,599.4,1654.8,712.4,821.4,1461.6,2319.0,1320.2,2083.2,1274.0,1402.8,2596.4,1552.4,1976.8,2679.2,1836.6,2140.2,1499.2,2825.4
4460.8,2961.4,2607.4,2770.2,4121.4,3635.8,3376.2,3717.4,5220.2,3100.4,3900.2,3734.0,4473.8,1053.4,1871.6,1162.8,640.2,571.2,974.8,1397.8,3054.6,627.2,1675.2,721.4,833.0,1432.8,2305.8,1311.4,2083.2,1260.8,1320.4,2562.2,1527.8,1971.6,2699.0,1830.6,2124.4,1492.6,2912.8
4455.4,2947.2,2562.6,2764.6,4115.0,3615.8,3376.2,3676.4,5219.0,3092.2,3929.4,3722.2,4459.6,1046.6,1868.6,1162.2,652.4,567.6,977.8,1405.0,3053.6,694.8,1680.0,746.0,836.6,1377.0,2315.0,1302.2,2092.0,1245.2,1318.6,2553.8,1502.2,1964.4,2696.4,1817.0,2106.6,1474.8,2960.8
4454.6,2957.4,2558.8,2763.4,4108.8,3601.2,3389.4,3650.0,5225.6,3092.6,3950.0,3725.4,4452.8,1053.6,1866.4,1156.4,680.6,571.0,976.8,1397.6,3045.4,720.4,1673.4,767.2,840.6,1325.2,2324.4,1294.8,2105.4,1236.0,1306.2,2561.2,1543.6,1944.8,2683.0,1798.8,2070.4,1499.8,2967.8
4441.8,2981.2,2583.0,2765.8,4078.0,3577.4,3395.8,3622.8,5228.2,3086.6,3951.2,3722.8,4442.0,1057.2,1852.6,1141.2,685.6,571.0,974.4,1375.8,3023.0,751.4,1683.4,781.0,851.6,1296.6,2316.8,1291.2,2102.4,1238.2,1299.0,2573.0,1527.0,1945.0,2679.4,1783.2,2048.2,1509.2,2979.4
4431.4,2961.0,2593.8,2785.8,4068.4,3543.8,3398.6,3609.4,5231.4,3075.0,3952.4,3712.6,4439.4,1056.4,1854.2,1129.6,698.2,570.2,972.2,1369.8,3021.6,849.0,1695.8,802.4,853.8,1264.6,2317.8,1284.6,2093.8,1241.4,1294.6,2584.2,1525.0,1948.4,2692.0,1765.4,2025.2,1522.6,2981.0
4435.6,2923.2,2592.4,2827.8,4089.0,3530.0,3400.6,3588.8,5236.8,3060.0,3954.4,3700.4,4430.8,1040.6,1847.2,1123.0,708.2,571.2,968.2,1365.0,3026.8,891.4,1711.6,818.2,848.4,1229.6,2277.8,1276.0,2102.2,1239.8,1294.8,2587.0,1512.8,1945.4,2692.8,1757.2,1997.8,1534.8,2975.2
4434.2,2884.8,2583.8,2885.8,4076.4,3509.0,3392.8,3564.0,5242.4,3040.4,3962.0,3691.6,4421.8,1012.8,1845.4,1099.6,720.8,566.4,964.8,1366.0,3027.8,911.8,1720.8,827.2,840.6,1205.6,2262.8,1272.8,2100.8,1245.2,1292.4,2598.4,1503.0,1950.6,2686.4,1752.2,1996.0,1534.0,2968.0
4434.0,2892.8,2562.0,2962.8,4075.8,3506.0,3392.6,3523.2,5234.4,3032.6,3963.6,3687.2,4412.6,982.0,1840.0,1092.6,725.4,558.8,959.4,1352.0,2916.4,921.2,1735.2,838.8,836.4,1155.6,2261.0,1272.8,2106.0,1242.2,1242.8,2597.6,1518.2,1942.8,2678.0,1724.4,1980.2,1526.2,2964.4
4422.8,2910.0,2575.8,2988.0,4132.0,3495.2,3374.6,3508.6,5242.8,3022.8,3969.8,3682.0,4404.6,970.6,1819.4,1114.0,737.6,560.0,961.4,1337.2,2907.8,931.0,1745.6,856.0,835.2,1051.6,2232.4,1269.4,2108.0,1244.6,1237.2,2597.2,1525.0,1944.6,2669.4,1651.2,1957.8,1533.6,2979.4
4425.8,2963.6,2580.8,3004.0,4261.4,3489.6,3375.8,3506.8,5259.0,3004.0,3961.8,3676.4,4398.6,963.0,1813.0,1112.6,744.4,558.8,957.0,1324.2,2889.4,927.8,1757.2,884.6,840.4,954.8,2231.8,1260.6,2116.2,1242.4,1234.8,2588.6,1533.8,1926.6,2672.0,1575.0,1943.6,1535.6,2963.8
4427.4,2988.4,2583.8,3006.0,4348.4,3485.2,3380.0,3483.4,5303.8,2989.0,3947.0,3679.4,4390.4,959.4,1790.0,1104.4,752.2,559.0,951.8,1317.8,2887.4,925.2,1769.0,907.6,839.4,830.0,2226.2,1253.2,2121.4,1232.8,1222.0,2581.8,1542.4,1921.0,2652.6,1528.8,1919.0,1533.4,2959.6
4435.6,3007.4,2577.2,3027.0,4362.2,3496.4,3382.6,3466.6,5327.4,2958.2,3950.2,3665.2,4390.2,950.0,1801.0,1102.2,767.4,558.6,944.4,1306.8,2860.8,911.8,1773.2,961.2,849.0,744.4,2223.8,1246.0,2116.8,1235.4,1208.8,2575.8,1550.0,1914.4,2634.0,1506.8,1890.0,1526.8,2953.4
4438.0,3030.4,2550.8,3073.2,4373.4,3519.6,3406.2,3462.0,5335.4,2910.8,3952.2,3654.4,4388.8,946.0,1806.8,1101.8,784.0,562.4,947.2,1300.0,2847.6,906.0,1782.6,987.4,872.6,700.4,2221.6,1242.6,2108.2,1240.0,1200.0,2569.6,1553.2,1903.8,2610.2,1497.0,1885.2,1514.4,2944.8
4440.2,3051.4,2559.6,3154.2,4388.6,3515.4,3415.6,3451.4,5356.4,2892.0,3958.2,3640.0,4372.0,941.6,1799.0,1109.0,792.4,569.8,947.8,1305.6,2844.4,918.8,1787.6,1023.6,888.4,688.6,2284.0,1231.4,2106.0,1247.8,1195.6,2564.8,1565.0,1887.4,2596.4,1453.2,1880.4,1506.4,2938.2
4423.8,3050.0,2568.4,3147.8,4380.8,3524.4,3405.0,3440.8,5340.8,2895.8,3966.6,3636.2,4359.0,910.8,1811.2,1106.2,788.0,567.8,945.6,1276.8,2847.4,910.4,1791.2,1074.4,881.0,663.0,2258.0,1219.8,2109.8,1228.0,1231.4,2557.0,1571.4,1859.8,2573.8,1437.6,1888.6,1481.2,2930.0
4414.6,3050.2,2580.6,3154.4,4379.0,3523.2,3399.2,3420.8,5341.6,2887.2,3984.2,3636.2,4351.4,887.2,1818.2,1095.8,784.0,573.0,944.6,1260.8,2847.0,905.8,1780.8,1076.0,872.0,630.8,2257.8,1215.2,2110.6,1201.6,1239.0,2534.2,1562.8,1843.0,2569.2,1408.0,1901.8,1418.4,2919.0
4406.0,3048.4,2571.2,3147.0,4398.6,3512.0,3409.4,3413.4,5337.4,2889.4,3991.8,3626.6,4346.2,855.4,1837.0,1092.4,787.4,579.4,945.4,1236.6,2839.4,901.8,1772.4,1076.6,877.4,601.0,2199.8,1215.4,2115.0,1179.0,1239.4,2495.4,1567.4,1809.8,2551.4,1371.6,1927.6,1412.2,2901.2
4400.0,3050.8,2592.2,3142.2,4401.4,3490.0,3411.4,3404.0,5334.0,2872.6,3985.0,3627.4,4343.6,835.2,1844.8,1091.6,787.0,581.2,943.2,1232.2,2836.4,899.8,1773.8,1088.2,885.4,586.2,2142.8,1209.4,2145.4,1168.4,1245.4,2479.8,1558.8,1795.0,2520.0,1347.0,1970.4,1405.0,2881.8
4398.0,3046.4,2600.8,3142.4,4401.0,3422.2,3396.6,3393.4,5339.2,2840.0,3986.6,3621.2,4327.8,741.6,1855.4,1098.2,785.8,586.0,940.0,1211.8,2832.0,897.6,1776.4,1105.4,892.4,592.8,2099.8,1201.2,2224.4,1156.2,1249.2,2466.2,1559.0,1789.2,2488.8,1316.4,2055.8,1398.6,2868.4
4390.4,3058.0,2615.0,3141.4,4381.6,3408.6,3393.8,3370.0,5336.0,2816.0,3962.6,3619.8,4325.4,668.8,1883.8,1102.6,780.6,589.8,936.6,1190.8,2830.0,895.8,1788.0,1119.0,888.0,606.2,2062.6,1201.0,2230.6,1153.2,1249.6,2456.8,1543.4,1797.0,2461.8,1297.4,2110.0,1400.2,2856.2
4396.4,3065.2,2631.4,3140.6,4350.8,3351.0,3383.2,3353.8,5327.2,2782.2,3961.0,3604.0,4319.6,646.6,1884.6,1100.2,778.2,591.8,933.4,1182.2,2826.4,889.2,1793.4,1126.8,889.8,638.2,2026.2,1195.0,2227.8,1135.4,1247.4,2446.2,1527.6,1789.2,2446.6,1284.8,2135.0,1407.6,2844.2
4393.8,3067.2,2622.0,3132.2,4334.4,3298.2,3374.6,3345.8,5307.8,2767.2,3912.8,3587.4,4306.6,635.0,1882.2,1093.4,776.0,592.2,935.2,1168.4,2811.2,884.0,1798.0,1142.8,892.6,642.0,2001.6,1182.8,2227.4,1114.2,1241.6,2409.0,1521.4,1782.6,2411.0,1276.2,2136.0,1406.4,2835.2
4389.8,3068.6,2620.2,3122.2,4281.8,3214.0,3378.4,3347.4,5284.4,2756.4,3871.8,3591.6,4296.8,619.4,1872.6,1076.2,773.2,595.0,932.8,1166.8,2801.8,886.0,1801.4,1152.0,893.8,649.6,1964.2,1141.4,2221.0,1091.2,1262.6,2405.4,1450.0,1758.2,2384.2,1264.0,2116.2,1409.6,2822.4
4384.4,3074.2,2620.8,3106.4,4038.6,3162.8,3376.0,3344.4,5261.4,2736.2,3869.0,3598.0,4288.0,615.8,1869.0,1070.4,766.2,603.2,924.4,1160.8,2732.0,887.8,1811.8,1157.8,893.8,652.2,1947.6,1115.6,2222.2,1063.0,1275.0,2402.6,1390.0,1704.8,2386.8,1258.0,2101.2,1411.6,2809.4
4371.8,3073.4,2612.6,3010.0,4024.6,3154.4,3361.4,3348.4,5251.2,2720.0,3878.2,3591.4,4272.8,607.2,1865.8,1060.4,761.6,605.2,912.6,1155.2,2699.2,887.4,1829.8,1149.4,908.4,657.8,1883.6,1095.6,2218.2,1035.6,1303.4,2407.0,1352.6,1657.6,2391.8,1252.6,2054.0,1407.0,2804.8
4364.0,3074.8,2604.4,2988.2,3995.0,3148.4,3361.8,3346.4,5251.8,2702.2,3908.2,3588.2,4250.0,606.6,1861.4,1029.6,753.0,609.2,905.2,1151.4,2699.4,846.6,1831.0,1141.4,913.0,656.2,1870.4,1081.0,2160.6,1013.8,1316.4,2396.0,1336.2,1623.6,2361.0,1242.4,2053.8,1407.8,2815.2
4374.0,3075.6,2603.8,2965.2,3974.2,3135.4,3362.2,3339.0,5249.4,2693.6,3938.0,3579.0,4233.0,599.0,1852.4,1026.4,740.6,618.2,901.6,1166.8,2691.2,833.8,1830.8,1140.0,932.6,650.0,1858.2,1070.6,2174.4,1015.4,1334.0,2379.2,1329.4,1597.6,2347.4,1255.8,2030.2,1421.4,2794.2
4364.0,3063.6,2607.6,2962.6,3966.6,3128.2,3360.6,3335.8,5244.8,2680.0,3955.0,3571.4,4213.4,597.4,1848.0,1018.8,707.2,619.4,883.0,1173.0,2696.2,837.6,1835.4,1131.6,953.0,646.6,1846.6,1066.6,2163.8,1002.8,1336.0,2363.0,1330.6,1586.8,2331.2,1232.2,1936.4,1420.2,2781.2
4358.4,3063.2,2615.8,2957.2,3957.0,3124.8,3354.6,3327.4,5238.6,2675.2,3967.8,3558.4,4204.2,594.8,1850.6,1010.0,704.8,618.4,866.4,1168.2,2697.6,845.4,1848.8,1126.2,958.8,652.2,1842.8,1054.4,2146.4,1000.6,1328.8,2355.0,1315.6,1576.0,2285.4,1222.6,1898.8,1411.8,2781.2
4341.6,3056.2,2622.2,2950.8,3937.2,3120.2,3348.0,3319.2,5238.6,2670.4,3970.2,3537.8,4204.2,601.0,1892.4,997.6,702.0,622.2,837.2,1157.0,2702.4,841.2,1863.2,1127.8,958.4,651.8,1854.2,1042.6,2133.6,996.0,1323.0,2325.6,1315.2,1553.6,2244.8,1225.2,1876.0,1412.0,2734.8
4325.6,3054.8,2630.2,2948.4,3906.6,3109.4,3346.0,3290.2,5238.6,2672.8,3976.4,3517.0,4193.2,599.8,1914.2,996.4,700.4,622.0,836.4,1150.8,2710.2,833.0,1869.6,1127.6,966.8,651.6,1860.6,1041.4,2126.2,970.2,1324.2,2312.8,1335.6,1540.0,2206.0,1220.6,1860.8,1403.6,2722.6
4318.6,3063.2,2636.4,2952.6,3912.2,3104.8,3344.2,3284.2,5238.4,2674.6,3972.4,3507.6,4172.2,596.8,1929.8,990.8,701.8,628.2,836.6,1148.2,2707.0,828.6,1854.8,1123.0,967.4,656.8,1854.6,1042.8,2111.6,957.6,1320.0,2323.2,1322.6,1514.8,2202.4,1212.6,1849.2,1396.8,2725.0
4313.8,3062.4,2639.2,2951.6,3903.8,3100.8,3348.2,3291.0,5241.2,2668.8,3969.4,3501.2,4140.0,597.2,1932.2,985.4,704.2,631.4,833.4,1139.8,2731.4,822.2,1867.8,1123.8,962.4,674.6,1880.6,1046.4,2096.2,960.2,1316.4,2314.4,1315.8,1488.0,2195.2,1183.2,1836.2,1390.2,2734.8
4307.2,3052.2,2652.4,2951.4,3906.6,3085.2,3353.0,3288.4,5240.4,2666.4,3966.2,3494.2,4120.4,604.6,1930.2,980.8,695.4,625.8,819.6,1129.0,2734.2,811.0,1882.0,1126.0,965.4,699.8,1874.2,1040.0,2078.2,963.8,1301.4,2283.0,1303.0,1473.0,2177.8,1158.8,1831.6,1386.2,2732.6
4284.0,3055.2,2708.6,2947.6,3911.6,3064.8,3348.8,3281.6,5240.2,2655.4,3964.0,3481.0,4098.6,625.6,1930.8,974.8,688.8,624.2,750.2,1127.2,2741.2,790.4,1900.8,1126.6,971.0,707.0,1869.2,1037.2,2051.8,955.4,1294.8,2214.4,1288.8,1455.0,2173.2,1151.0,1880.2,1399.4,2727.0
4229.8,3051.6,2740.0,2941.6,3911.8,3046.8,3342.8,3276.4,5238.2,2646.8,3967.0,3469.4,4074.6,637.6,1934.8,968.0,686.0,630.8,748.2,1122.4,2740.0,783.0,1913.4,1130.0,974.0,707.8,1852.4,1028.4,2040.2,951.4,1280.2,2196.0,1304.0,1434.2,2189.4,1141.6,1890.0,1407.0,2720.4
4213.8,3067.8,2751.8,2927.4,3891.6,3022.2,3331.4,3282.8,5238.0,2632.2,3951.0,3465.0,4052.8,645.6,1913.6,957.2,675.4,634.2,748.2,1113.4,2748.2,765.4,1920.6,1150.8,976.4,708.8,1841.0,1031.2,2024.0,938.4,1256.0,2182.4,1315.4,1418.4,2190.2,1134.2,1902.2,1396.4,2739.8
4204.8,3107.6,2769.6,2923.2,3831.4,2995.2,3322.4,3270.4,5236.4,2622.4,3947.0,3459.6,4060.8,653.4,1906.8,945.2,673.4,643.8,744.2,1106.2,2751.4,760.6,1923.6,1149.6,952.6,717.2,1824.6,1047.2,2003.8,936.6,1246.6,2167.8,1321.4,1407.4,2186.0,1115.8,1907.0,1415.6,2726.8
4184.2,3120.8,2802.4,2925.2,3802.0,2987.6,3306.8,3268.2,5234.8,2615.2,3942.6,3448.4,4060.4,657.4,1898.4,912.4,673.2,650.4,734.4,1097.6,2753.8,749.8,1927.0,1149.4,935.2,719.2,1806.8,1089.6,1985.0,939.4,1233.8,2159.4,1330.4,1404.6,2182.0,1106.4,1913.0,1407.6,2774.2
4148.4,3114.4,2813.2,2931.4,3761.4,3026.2,3293.0,3266.8,5236.8,2613.8,3932.8,3440.6,4080.8,666.4,1878.4,775.6,661.4,657.0,722.0,1079.2,2751.6,741.4,1938.6,1149.6,954.8,714.6,1819.8,1097.0,1973.6,915.0,1229.2,2118.0,1328.6,1411.6,2180.2,1096.6,1907.6,1492.4,2795.8
4125.8,3190.6,2814.8,2934.0,3745.2,3039.4,3296.8,3258.2,5250.2,2612.4,3922.8,3430.4,4085.0,672.4,1859.0,751.6,665.4,669.4,711.8,1072.4,2749.8,732.0,1934.0,1140.8,957.2,715.0,1836.4,1094.6,1963.8,896.0,1169.6,2101.6,1338.4,1411.8,2232.4,1088.4,1903.2,1504.8,2811.8
4111.4,3169.6,2771.2,2934.4,3714.2,3048.2,3301.8,3227.0,5269.0,2608.8,3924.2,3425.0,4089.0,673.6,1840.4,737.8,670.4,670.8,702.6,1067.8,2748.0,730.0,1924.2,1136.0,953.8,721.8,1829.6,1097.0,1955.6,888.2,1136.4,2050.8,1334.8,1397.2,2232.4,1083.0,1893.2,1497.0,2836.6
4104.2,3153.8,2772.8,2934.4,3710.4,3078.2,3309.8,3202.2,5288.2,2608.2,3931.4,3414.6,4093.4,674.2,1829.0,729.6,671.6,671.2,691.6,1060.2,2745.6,730.4,1920.4,1132.6,947.0,722.4,1822.8,1095.6,1940.2,885.2,1105.0,1995.4,1335.4,1390.8,2252.2,1078.0,1896.0,1479.2,2849.0
4098.2,3141.2,2769.0,2932.0,3697.0,3075.2,3335.6,3197.8,5305.4,2605.6,3942.6,3402.6,4038.0,678.6,1823.6,700.8,676.4,680.4,681.8,1053.4,2751.4,730.8,1902.0,1056.6,935.4,720.2,1834.8,1091.6,1918.8,894.6,1092.4,1957.4,1336.0,1386.8,2224.6,1078.6,1896.8,1465.0,2862.4
4074.6,3141.8,2784.4,2929.8,3694.0,3092.0,3324.2,3223.6,5318.0,2601.0,3956.4,3385.8,4033.4,687.0,1794.8,700.4,667.8,683.0,671.8,1049.6,2744.4,730.6,1896.0,1049.0,935.6,717.4,1841.0,1088.2,1900.8,897.4,1093.4,1914.0,1329.2,1375.0,2181.2,1067.6,1911.4,1461.8,2872.0
4062.6,3138.6,2817.0,2927.6,3720.6,3045.4,3303.2,3203.0,5336.2,2595.8,3951.6,3381.4,4032.0,684.2,1781.8,693.8,668.6,684.4,673.6,1052.0,2740.8,725.8,1906.8,1050.0,932.4,710.6,1843.2,1087.0,1884.8,898.2,1098.2,1881.4,1322.0,1371.6,2161.0,1064.2,1921.2,1449.8,2894.0
4074.6,3141.8,2852.2,2932.0,3718.2,3020.0,3258.4,3204.0,5342.4,2584.8,3949.0,3370.0,4035.0,679.6,1773.4,678.2,664.6,686.0,658.6,1048.4,2731.0,663.4,1909.8,1045.6,941.4,709.4,1841.4,1092.4,1878.4,897.4,1091.6,1866.0,1309.4,1365.8,2159.8,1058.6,1904.4,1439.6,2916.2
4032.8,3154.0,2891.4,2946.8,3731.8,3015.4,3254.2,3192.0,5356.2,2580.2,3943.4,3362.4,4025.0,675.6,1758.4,675.4,658.6,688.2,627.0,1043.2,2711.4,655.6,1884.0,1041.2,941.8,699.2,1835.6,1100.4,1846.2,898.8,1070.4,1856.8,1315.4,1360.6,2153.2,1049.0,1899.0,1424.8,2927.4
4002.6,3161.8,2911.2,3011.2,3738.0,3000.2,3255.4,3190.0,5362.6,2571.2,3947.6,3360.4,4014.2,673.2,1732.8,682.6,664.4,686.0,615.4,1038.6,2703.6,645.8,1889.6,1027.6,948.4,693.4,1833.8,1101.4,1790.2,896.6,1058.4,1838.8,1317.2,1359.0,2181.4,1043.8,1883.0,1400.0,2950.0
3986.4,3172.0,2956.4,3010.6,3750.6,3001.2,3255.2,3179.6,5358.2,2556.2,3952.2,3357.2,3971.2,671.2,1710.6,683.6,694.8,687.4,596.6,1035.8,2699.0,643.0,1884.6,1020.8,972.8,680.8,1851.2,1105.2,1772.8,903.4,1067.6,1826.8,1322.2,1342.4,2183.4,1036.2,1857.6,1384.4,2997.2
3972.6,3183.2,2969.6,2998.4,3750.0,3014.4,3253.8,3176.0,5350.2,2541.4,3949.4,3350.6,3960.6,667.8,1688.2,676.4,693.8,683.4,580.6,1034.4,2694.4,640.4,1883.4,1015.2,973.6,673.6,1844.4,1112.2,1761.2,905.4,1061.0,1811.2,1317.0,1329.0,2171.0,1028.0,1817.0,1351.0,2993.4
3946.8,3177.4,2974.0,2989.4,3743.4,3026.0,3256.4,3186.2,5330.6,2533.6,3945.0,3343.6,3958.4,664.2,1637.8,664.4,698.6,680.2,560.4,1026.6,2696.2,635.6,1882.6,1006.4,968.4,658.6,1837.6,1119.4,1739.4,901.4,1068.6,1797.4,1300.6,1319.0,2171.4,1024.2,1796.0,1328.4,3003.4
3933.4,3171.8,2981.8,2988.4,3730.6,2993.8,3260.0,3175.4,5330.2,2509.0,3947.2,3341.2,3956.2,649.8,1620.2,654.8,700.8,679.2,545.6,1017.6,2689.0,626.8,1881.4,1014.6,967.2,644.8,1834.6,1099.6,1729.6,905.2,1061.4,1781.6,1291.4,1306.8,2143.4,1017.4,1791.0,1313.2,3004.6
3941.0,3158.8,2995.8,2996.0,3715.2,2936.0,3268.4,3164.0,5327.6,2503.2,3957.0,3331.8,3965.0,643.6,1676.6,656.0,697.6,678.2,539.0,1017.4,2691.0,599.2,1878.4,1009.6,967.8,646.2,1832.2,1079.6,1725.4,915.0,1053.6,1771.0,1286.4,1292.2,2128.6,1010.8,1770.8,1301.4,3002.4
3941.4,3159.8,2997.2,2984.6,3725.8,2898.6,3267.2,3128.4,5327.6,2502.8,3953.8,3310.8,3963.0,632.4,1587.8,642.2,697.0,674.0,542.2,1003.4,2680.8,546.2,1875.4,998.4,967.2,635.6,1826.2,1060.6,1712.8,910.8,1062.2,1764.4,1321.2,1293.2,2128.6,1002.4,1750.4,1280.2,2999.0
3940.6,3165.4,2994.0,2985.2,3727.6,2867.2,3260.8,3119.8,5323.8,2527.6,3954.8,3268.4,3973.4,632.4,1544.0,571.0,693.4,668.8,539.2,993.0,2672.6,542.8,1871.0,999.4,959.2,633.6,1804.0,1045.2,1711.6,905.6,1069.8,1750.4,1319.2,1293.0,2086.6,996.6,1732.6,1265.2,2997.6
3941.2,3179.0,3002.0,2983.4,3724.2,2831.2,3256.4,3093.8,5319.4,2541.2,3964.2,3224.0,3982.0,628.8,1537.4,530.4,686.0,669.8,540.6,987.0,2696.4,538.4,1861.6,1009.0,951.4,627.6,1796.4,1038.0,1706.6,898.6,1077.0,1728.6,1317.8,1295.4,2076.8,979.2,1710.4,1253.4,2963.0
3933.8,3178.8,3001.8,2986.8,3720.0,2816.4,3251.0,2994.0,5321.2,2549.0,3964.0,3198.2,3981.6,628.0,1524.8,531.4,687.6,666.2,539.8,978.0,2729.4,537.2,1857.8,1017.8,941.2,622.2,1813.6,1026.4,1700.8,894.4,1076.8,1720.2,1319.2,1291.6,2076.2,976.6,1709.0,1249.0,2926.6
3922.8,3183.6,2922.6,2999.2,3718.6,2804.6,3237.8,2953.8,5321.4,2548.8,3957.4,3122.6,3988.8,625.8,1512.2,537.2,686.2,670.2,537.2,971.4,2749.4,526.2,1852.8,1023.2,932.6,620.2,1809.6,1035.4,1690.8,893.6,1086.6,1707.8,1312.2,1288.6,2048.2,980.0,1713.8,1230.8,2857.6
3929.8,3194.8,2912.4,2966.2,3695.2,2828.0,3222.8,2941.6,5323.6,2552.8,3954.0,3002.4,3997.4,621.8,1510.2,534.6,687.4,674.0,536.8,977.4,2762.6,522.6,1837.0,1021.4,929.4,620.8,1795.4,1028.0,1686.6,895.2,1082.4,1702.6,1304.0,1275.0,2041.2,984.4,1708.2,1222.0,2824.0
3935.0,3192.4,2922.0,2944.4,3692.0,2810.4,3218.4,2926.4,5326.0,2552.8,3954.4,2992.4,4002.4,613.8,1507.8,541.6,686.4,674.0,533.6,979.4,2771.8,520.0,1826.8,1014.8,918.6,623.4,1800.4,1024.8,1696.6,887.6,1082.4,1675.0,1298.0,1251.0,2044.0,975.8,1708.6,1212.4,2796.4
3934.0,3186.2,2925.2,2909.2,3691.0,2798.8,3223.4,2914.6,5332.0,2554.8,4118.6,2979.8,4010.8,607.6,1508.2,544.2,685.0,678.8,531.2,973.8,2775.4,522.8,1815.0,999.6,915.2,614.6,1803.6,1010.0,1684.0,885.0,1072.4,1638.6,1285.2,1240.2,2047.6,971.4,1709.8,1204.2,2773.8
3934.4,3180.8,2907.4,2902.6,3663.8,2795.4,3226.6,2906.6,5339.4,2548.0,4108.2,2946.8,4007.4,606.2,1505.0,539.4,683.2,677.2,526.6,972.6,2775.6,522.4,1809.0,994.6,911.4,608.6,1814.2,982.8,1678.0,872.4,1071.0,1621.0,1270.6,1226.4,2045.0,969.0,1684.0,1198.0,2758.0
